,Year,To_Country,Participant,Song,Total_Points,Round,Rank,Winner,danceability,wins_up_to_the_year,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Albania,Armenia,Australia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Latvia,Lithuania,Luxembourg,Malta,"Moldova, Republic of",Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,won_last_year,Total_Participations_Up_To_The_Year,Top3_Count
71,1962,United Kingdom,Ronnie Carroll,Ring-a-ding Girl,10,Final,4,0,0.551,0,0.554,6.0,-7.08,1.0,0.0397,0.673,0.0,0.682,0.78,106.353,167373.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5.0,3.0
66,1962,Germany,Conny Froboess,Zwei Kleine Italiener,9,Final,6,0,0.632,0,0.447,10.0,-8.889,1.0,0.0262,0.0322,0.0,0.163,0.878,98.1,163587.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.0,0.0
60,1962,Finland,Marion Rung,Tipi-tii,4,Final,7,0,0.511,0,0.403,9.0,-8.434,0.0,0.0366,0.871,3.74e-06,0.107,0.634,82.623,132400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.0,0.0
65,1962,Sweden,Inger Berggren,Sol Och Vår,4,Final,7,0,0.647,0,0.633,11.0,-7.972,1.0,0.0511,0.492,0.0,0.121,0.914,106.185,188173.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
73,1962,Italy,Claudio Villa,"Addio, Addio",3,Final,9,0,0.326,0,0.209,2.0,-12.303,0.0,0.0298,0.818,0.0,0.102,0.29,78.187,219880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0
64,1962,Denmark,Ellen Winther,Vuggevise,2,Final,10,0,0.256,0,0.294,3.0,-15.293,1.0,0.0371,0.809,0.0,0.223,0.275,131.876,195573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1.0
69,1962,Switzerland,Jean Philippe,Le Retour,2,Final,10,0,0.0,1,0.0215,1.0,-24.327,1.0,0.0,0.946,0.9,0.0695,0.0,0.0,77120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0
68,1962,Norway,Inger Jacobsen,"Kom Sol, Kom Regn",2,Final,10,0,0.212,0,0.369,10.0,-12.522,1.0,0.0306,0.155,1.93e-06,0.164,0.211,100.843,162000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
67,1962,Netherlands,De Spelbrekers,Katinka,0,Final,13,0,0.53,2,0.276,0.0,-11.248,1.0,0.0751,0.72,0.888,0.175,0.329,149.86,118400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0
61,1962,Belgium,Fud Leclerc,Ton Nom,0,Final,13,0,0.736,0,0.48,3.0,-9.057,1.0,0.176,0.573,0.0,0.0877,0.452,94.961,213474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
62,1962,Spain,Victor Balaguer,Llámame,0,Final,13,0,0.732,0,0.718,11.0,-6.518,0.0,0.051,0.13,0.000158,0.0758,0.968,93.024,199813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
63,1962,Austria,Eleonore Schwarz,Nur In Der Wiener Luft,0,Final,13,0,0.505,0,0.26,10.0,-14.16,1.0,0.0384,0.775,0.000144,0.0459,0.395,149.708,302733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
82,1963,Denmark,Grethe and Jørgen Ingmann,Dansevise,42,Final,1,1,0.455,1,0.467,2.0,-5.952,0.0,0.0274,0.743,0.0,0.11,0.449,46.784,176840.0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,2,0.0,0,0,5,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,7.0,2.0
84,1963,Switzerland,Esther Ofarim,T'en Va Pas,40,Final,2,0,0.697,1,0.439,0.0,-11.146,1.0,0.028,0.673,0.000165,0.125,0.261,96.839,328267.0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0.0,0,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0,7.0,3.0
81,1963,Italy,Emilio Pericoli,Uno Per Tutte,37,Final,3,0,0.582,0,0.508,9.0,-7.204,0.0,0.0425,0.758,0.0149,0.116,0.732,101.198,178720.0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,4,0,0,5,0,1,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,2,0,7.0,2.0
77,1963,United Kingdom,Ronnie Carroll,Say Wonderful Things,28,Final,4,0,0.379,0,0.289,9.0,-12.122,1.0,0.0403,0.864,0.0,0.321,0.488,150.358,160038.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,6.0,3.0
85,1963,France,Alain Barrière,Elle était Si Jolie,25,Final,5,0,0.496,3,0.326,8.0,-11.332,1.0,0.037,0.863,0.0144,0.232,0.448,113.475,86280.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,7.0,5.0
90,1963,Monaco,Françoise Hardy,L'amour S'en Va,25,Final,5,0,0.47,0,0.311,2.0,-8.588,1.0,0.0276,0.393,0.0,0.156,0.402,104.979,147587.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0.0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,5.0,2.0
80,1963,Austria,Carmela Corren,Vielleicht Geschieht Ein Wunder,16,Final,7,0,0.688,0,0.882,8.0,-5.854,1.0,0.048,0.143,0.000612,0.051,0.963,129.073,139086.0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7.0,0.0
86,1963,Luxembourg,Nana Mouskouri,A Force De Prier,13,Final,8,0,0.257,1,0.249,5.0,-11.126,1.0,0.0338,0.888,0.000576,0.146,0.178,116.88,160653.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,3,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6.0,2.0
79,1963,Germany,Heidi Brühl,Marcel,5,Final,9,0,0.411,0,0.811,2.0,-4.299,1.0,0.041,0.64,0.0,0.376,0.927,130.634,149707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
89,1963,Belgium,Jacques Raymond,Waarom,4,Final,10,0,0.177,0,0.553,11.0,-20.05,1.0,0.0666,0.727,0.911,0.11,0.0298,118.928,47936.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
91,1963,Yugoslavia,Vice Vukov,Brodovi,3,Final,11,0,0.266,0,0.451,0.0,-7.398,1.0,0.0278,0.84,0.00119,0.136,0.264,78.412,201360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3.0,0.0
87,1963,Spain,José Guardiola,Algo Prodigioso,2,Final,12,0,0.18,0,0.448,7.0,-8.09,0.0,0.0343,0.297,0.0,0.175,0.455,177.597,198093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
83,1963,Norway,Anita Thallaug,Solhverv,0,Final,13,0,0.683,0,0.506,1.0,-12.055,1.0,0.188,0.642,0.0843,0.0963,0.594,129.731,121861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
78,1963,Netherlands,Annie Palmen,Een Speeldoos,0,Final,13,0,0.801,2,0.929,11.0,-8.209,1.0,0.0489,9.13e-05,0.875,0.0994,0.13,124.989,356129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0
76,1963,Finland,Laila Halme,Muistojeni Laulu,0,Final,13,0,0.299,0,0.253,9.0,-11.984,1.0,0.034,0.95,0.0459,0.117,0.267,113.771,170000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
88,1963,Sweden,Monica Zetterlund,En Gång I Stockholm,0,Final,13,0,0.357,0,0.104,7.0,-17.278,1.0,0.036,0.859,6.13e-06,0.112,0.263,120.098,183827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
103,1964,Italy,Gigliola Cinquetti,Non Ho L'étà,49,Final,1,1,0.367,1,0.214,5.0,-12.509,1.0,0.0294,0.851,0.000126,0.103,0.346,97.18,199387.0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0.0,0,0,5,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,5,0,8.0,3.0
99,1964,United Kingdom,Matt Monro,I Love The Little Things,17,Final,2,0,0.41,0,0.44,3.0,-11.543,1.0,0.0324,0.735,0.0,0.128,0.62,78.712,161733.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7.0,4.0
101,1964,Monaco,Romuald,Où Sont-elles Passées?,15,Final,3,0,0.462,0,0.442,8.0,-9.98,1.0,0.0302,0.657,1.95e-05,0.137,0.409,99.397,154552.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,3.0
92,1964,Luxembourg,Hugues Aufray,Dès Que Le Printemps Revient,14,Final,4,0,0.513,1,0.359,4.0,-11.946,1.0,0.0304,0.583,0.453,0.413,0.667,118.163,185227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0
98,1964,France,Rachel,Le Chant De Mallory,14,Final,4,0,0.286,3,0.432,11.0,-6.07,1.0,0.0403,0.933,0.0,0.182,0.431,76.477,142552.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,5.0
97,1964,Austria,Udo Jürgens,"Warum Nur, Warum?",11,Final,6,0,0.422,0,0.558,11.0,-9.679,1.0,0.0281,0.562,0.00185,0.0741,0.608,89.479,179093.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8.0,0.0
96,1964,Finland,Lasse Mårtenson,Laiskotellen,9,Final,7,0,0.605,0,0.341,7.0,-12.277,1.0,0.0329,0.866,0.0,0.266,0.514,97.486,144627.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.0,0.0
94,1964,Norway,Arne Bendiksen,Spiral,6,Final,8,0,0.459,0,0.437,10.0,-10.1,1.0,0.0342,0.67,5.09e-06,0.337,0.824,137.324,157880.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
95,1964,Denmark,Bjørn Tidmand,Sangen Om Dig,4,Final,9,0,0.32,1,0.478,1.0,-3.571,0.0,0.0281,0.619,0.0,0.856,0.375,90.624,194093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,8.0,2.0
93,1964,Netherlands,Anneke Grönloh,Jij Bent Mijn Leven,2,Final,10,0,0.482,2,0.597,11.0,-7.239,0.0,0.0301,0.0428,0.0,0.315,0.562,131.465,181787.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,2.0
106,1964,Belgium,Robert Cogoi,Près De Ma Rivière,2,Final,10,0,0.269,0,0.389,4.0,-12.925,1.0,0.0308,0.941,0.00235,0.145,0.266,94.078,196867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0
107,1964,Spain,"Tim, Nelly and Tony",Caracola,1,Final,12,0,0.644,0,0.517,7.0,-10.02,1.0,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,253933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
100,1964,Germany,Nora Nova,Man Gewöhnt Sich So Schnell An Das Schöne,0,Final,13,0,0.462,0,0.52,8.0,-10.161,1.0,0.0518,0.0364,0.226,0.0977,0.453,85.817,338067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0
102,1964,Portugal,António Calvário,Oração,0,Final,13,0,0.21,0,0.415,0.0,-4.884,1.0,0.0309,0.856,1.28e-06,0.105,0.199,173.709,155496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
104,1964,Yugoslavia,Sabahudin Kurt,Zivot Je Sklopio Krug,0,Final,13,0,0.812,0,0.633,0.0,-5.187,1.0,0.0815,0.0774,3.92e-05,0.492,0.927,145.015,178759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
105,1964,Switzerland,Anita Traversi,I Miei Pensieri,0,Final,13,0,0.766,1,0.696,5.0,-11.112,0.0,0.0537,0.082,0.771,0.109,0.542,125.988,161905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0
120,1965,Luxembourg,France Gall,"Poupée De Cire, Poupée De Son",32,Final,1,1,0.545,2,0.623,1.0,-7.969,1.0,0.0305,0.749,0.0,0.0835,0.881,147.228,153347.0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,3,0,0,0.0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,8.0,3.0
109,1965,United Kingdom,Kathy Kirby,I Belong,26,Final,2,0,0.69,0,0.664,5.0,-7.715,0.0,0.0542,0.000447,0.0343,0.073,0.63,87.286,257733.0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,8.0,5.0
124,1965,France,Guy Mardel,N'avoue Jamais,22,Final,3,0,0.584,3,0.42,7.0,-10.513,0.0,0.0332,0.576,0.0,0.323,0.603,113.365,172840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0.0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9.0,6.0
113,1965,Austria,Udo Jürgens,"Sag Ihr, Ich Lass' Sie Grüßen",16,Final,4,0,0.591,0,0.567,4.0,-12.229,0.0,0.0312,0.381,0.0,0.0507,0.704,126.388,222000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,9.0,0.0
122,1965,Italy,Bobby Solo,"Se Piangi, Se Ridi",15,Final,5,0,0.265,1,0.231,9.0,-14.693,1.0,0.038,0.879,0.000406,0.118,0.173,178.645,178133.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.0,3.0
111,1965,Ireland,Butch Moore,I'm Walking The Streets In The Rain,11,Final,6,0,0.612,0,0.365,7.0,-12.605,1.0,0.165,0.685,3.04e-05,0.101,0.541,176.143,174566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
125,1965,Denmark,Birgit Brüel,For Din Skyld,10,Final,7,0,0.802,1,0.701,8.0,-8.085,1.0,0.0609,0.385,0.89,0.102,0.684,114.005,387520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9.0,2.0
121,1965,Switzerland,Yovanna,Non à Jamais Sans Toi,8,Final,8,0,0.35,1,0.434,11.0,-7.45,0.0,0.0297,0.826,0.0,0.243,0.146,95.266,193773.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0
118,1965,Monaco,Marjorie Noël,Va Dire à L'amour,7,Final,9,0,0.589,0,0.612,4.0,-8.786,0.0,0.026,0.437,9.03e-05,0.286,0.481,96.038,175466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,7.0,3.0
117,1965,Sweden,Ingvar Wixell,Absent Friend,6,Final,10,0,0.369,0,0.319,5.0,-11.522,1.0,0.0324,0.699,7.52e-05,0.106,0.293,128.978,327480.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
108,1965,Netherlands,Conny Van den bos,Het Is Genoeg,5,Final,11,0,0.455,2,0.29,7.0,-12.518,1.0,0.0264,0.743,0.0,0.133,0.26,95.882,233893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2.0
116,1965,Yugoslavia,Vice Vukov,Ceznja,2,Final,12,0,0.245,0,0.365,0.0,-7.115,0.0,0.0316,0.89,1.02e-06,0.0942,0.134,134.91,178760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
114,1965,Norway,Kirsti Sparboe,Karusell,1,Final,13,0,0.695,0,0.392,0.0,-8.42,1.0,0.0328,0.752,0.0,0.101,0.736,116.564,140720.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
123,1965,Portugal,Simone de Oliviera,Sol De Inverno,1,Final,13,0,0.271,0,0.378,3.0,-6.003,1.0,0.0342,0.908,2.85e-06,0.384,0.36,168.275,216107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
112,1965,Germany,Ulla Wiesner,"Paradies, Wo Bist Du?",0,Final,15,0,0.492,0,0.24,3.0,-17.8,1.0,0.0704,0.959,0.646,0.122,0.125,99.049,122000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
115,1965,Belgium,Lize Marke,Als Het Weer Lente Is,0,Final,15,0,0.878,0,0.534,2.0,-9.687,0.0,0.255,0.87,0.0456,0.117,0.367,126.972,249454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
110,1965,Spain,Conchita Bautista,"Qué Bueno, Qué Bueno",0,Final,15,0,0.259,0,0.59,5.0,-8.86,1.0,0.0423,0.805,1.28e-06,0.401,0.771,153.004,146471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
119,1965,Finland,Viktor Klimenko,Aurinko Laskee Länteen,0,Final,15,0,0.268,0,0.366,0.0,-9.846,0.0,0.032,0.769,0.0,0.551,0.291,112.9,190000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
139,1966,Austria,Udo Jürgens,Merci Chérie,31,Final,1,1,0.283,1,0.53,5.0,-8.164,1.0,0.0292,0.494,0.00144,0.167,0.192,147.279,194413.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0.0,0,0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,10.0,1.0
135,1966,Sweden,Lill Lindfors and Svante Thuresson,Nygammal Vals Eller Hip Man Svinaherde,16,Final,2,0,0.545,0,0.65,0.0,-8.46,0.0,0.422,0.626,0.0,0.956,0.685,97.007,122250.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1.0
132,1966,Norway,Åse Kleveland,Intet Er Nytt Under Solen,15,Final,3,0,0.411,0,0.392,5.0,-11.309,0.0,0.0355,0.852,7.56e-05,0.111,0.558,172.907,162813.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7.0,1.0
129,1966,Belgium,Tonia,"Un Peu De Poivre, Un Peu De Sel",14,Final,4,0,0.686,0,0.651,2.0,-4.798,0.0,0.304,0.431,0.0,0.0924,0.792,176.227,203787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,0.0
136,1966,Ireland,Dickie Rock,Come Back To Stay,14,Final,4,0,0.271,0,0.412,8.0,-9.362,1.0,0.0322,0.789,3.9e-05,0.122,0.487,77.327,166893.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
